id,valor,hora,categoria,regiao,metodo_pagamento,is_fraud
53550,6.81,12,B,Sudeste,credito,0
51459,68.75,15,F,Nordeste,debito,0
50172,39.11,1,B,Sudeste,pix,0
54204,1264.5,8,B,Centro-Oeste,credito,0
56410,3013.44,2,A,Centro-Oeste,debito,0
53570,14767.92,20,C,Centro-Oeste,pix,0
54227,278.58,16,A,Sudeste,credito,0
55159,431.59,18,D,Nordeste,pix,0
56497,69.36,10,D,Sul,pix,0
55823,55.06,16,C,Centro-Oeste,debito,0
50939,446.69,19,B,Sul,debito,0
50061,90.05,22,E,Nordeste,boleto,0
51241,8.14,10,C,Norte,pix,0
55137,21.67,15,A,Sul,debito,0
55906,955.78,13,E,Nordeste,pix,0
52121,194.4,16,B,Nordeste,debito,0
51525,1227.17,1,D,Sudeste,credito,0
50154,412.56,9,F,Nordeste,pix,0
50482,937.2,19,E,Nordeste,debito,0
54461,510.37,4,A,Norte,credito,0
53921,289.05,13,C,Centro-Oeste,pix,0
51763,1071.26,14,E,Nordeste,pix,0
50751,77.44,11,B,Nordeste,credito,0
51786,873.13,3,A,Norte,credito,0
55876,221.69,11,A,Sudeste,credito,0
54502,431.59,8,B,Centro-Oeste,debito,0
54854,8.22,17,B,Norte,credito,0
52712,163.6,14,E,Nordeste,pix,0
55711,59.31,9,B,Centro-Oeste,debito,0
54194,621.39,3,C,Norte,credito,0
51334,156.13,9,B,Nordeste,credito,0
56287,1675.21,0,E,Sudeste,debito,0
52855,216.86,2,E,Centro-Oeste,debito,0
50187,27.48,13,E,Sudeste,debito,0
51137,339.63,21,A,Centro-Oeste,pix,0
52059,179.38,19,C,Sudeste,debito,0
55925,2.97,8,C,Norte,credito,0
56595,1898.5,1,A,Nordeste,credito,0
50149,133.74,12,F,Sudeste,credito,0
54125,54.09,8,C,Centro-Oeste,credito,0
54890,7.26,13,B,Norte,credito,0
55721,59.41,4,B,Norte,debito,0
53364,48.36,4,A,Sul,boleto,0
54789,75.77,9,C,Nordeste,credito,0
52867,563.69,6,A,Nordeste,credito,0
53777,194.22,16,B,Sudeste,debito,0
51387,12727.88,15,A,Nordeste,boleto,0
56673,57.11,1,F,Centro-Oeste,pix,0
55847,834.48,22,E,Norte,credito,0
53630,314.36,8,E,Centro-Oeste,credito,0
56355,366.86,13,A,Sudeste,debito,0
54798,2498.16,12,B,Sudeste,debito,0
53029,30.11,21,A,Norte,debito,0
52970,9598.37,10,C,Sudeste,boleto,0
56142,2736.92,2,B,Norte,credito,0
51709,1467.12,11,E,Sudeste,credito,0
52954,22.14,18,C,Sudeste,pix,0
50455,48.95,0,A,Sul,debito,0
50610,405.85,4,E,Norte,debito,0
54264,167.29,1,A,Nordeste,credito,0
54827,57.71,16,D,Norte,boleto,0
56204,325.07,1,A,Nordeste,credito,0
52075,224.17,5,A,Norte,credito,0
54053,379.48,11,B,Sudeste,pix,0
55745,132.72,12,E,Nordeste,debito,0
51623,470.83,9,E,Nordeste,pix,0
54684,95.59,8,E,Centro-Oeste,debito,0
55498,1877.77,10,D,Sudeste,pix,0
56187,6.37,11,D,Nordeste,credito,0
50041,14142.74,22,B,Centro-Oeste,debito,0
55476,189.54,13,C,Norte,boleto,0
52090,4731.47,20,B,Nordeste,debito,0
53925,1942.72,20,A,Centro-Oeste,pix,0
52176,2592.51,10,E,Centro-Oeste,debito,0
50075,69.43,15,B,Norte,credito,0
55655,99.63,6,D,Norte,boleto,0
56972,32.63,4,B,Sul,credito,0
52658,9372.07,9,F,Centro-Oeste,debito,0
53181,628.4,23,A,Nordeste,pix,0
52077,236.17,20,C,Sul,debito,0
50442,108.89,3,A,Sul,pix,0
52052,118.79,17,E,Norte,debito,0
52542,23.49,21,C,Sudeste,debito,0
51302,2217.64,7,E,Sudeste,pix,0
53431,1489.85,20,E,Sudeste,credito,0
51305,50.34,21,A,Norte,debito,0
50237,2738.38,17,A,Sul,debito,0
55891,175.43,23,D,Norte,credito,0
52600,649.93,10,A,Sudeste,credito,0
54617,5450.77,3,E,Sul,debito,0
52574,4990.34,7,E,Sudeste,pix,0
53281,668.38,0,B,Norte,credito,0
53187,491.31,4,E,Centro-Oeste,debito,0
53954,2955.42,6,B,Sul,pix,0
52769,135.8,3,A,Sul,credito,0
54832,18.15,11,B,Norte,boleto,0
54224,28.73,6,B,Norte,debito,0
52107,602.19,0,B,Centro-Oeste,pix,0
52680,37.23,13,E,Sul,pix,0
52762,54.09,22,E,Sul,debito,0
54689,12223.25,9,B,Centro-Oeste,debito,0
55400,29.66,7,D,Centro-Oeste,debito,0
51388,1157.33,6,D,Nordeste,pix,0
56628,780.31,3,A,Centro-Oeste,debito,0
56390,180.7,12,E,Norte,credito,0
55682,23.9,0,F,Norte,boleto,0
56816,1533.47,10,C,Centro-Oeste,credito,0
55001,32957.4,6,B,Centro-Oeste,credito,0
51280,55.15,14,C,Sul,credito,0
56303,7066.64,8,A,Norte,credito,0
56925,1248.74,17,E,Centro-Oeste,credito,0
51556,433.47,18,C,Nordeste,credito,0
56385,33.39,7,B,Centro-Oeste,debito,0
53191,28.18,9,A,Norte,boleto,0
54567,1157.49,15,F,Nordeste,credito,0
54803,566.32,14,E,Sudeste,credito,0
56623,7175.03,21,D,Nordeste,pix,0
54842,28.28,23,D,Sul,debito,0
53595,10338.09,13,C,Nordeste,credito,0
51921,668.66,12,D,Sudeste,pix,0
50514,2796.01,13,F,Centro-Oeste,credito,0
54178,50.85,21,F,Nordeste,credito,0
51309,89.42,22,F,Sudeste,credito,0
55668,337.16,12,D,Centro-Oeste,pix,0
50915,69.31,11,D,Sul,debito,0
53453,59.32,11,B,Norte,debito,0
53696,161.43,6,A,Sul,credito,0
54243,2293.52,12,A,Sudeste,pix,0
53157,7424.03,23,C,Sudeste,debito,0
52199,4088.51,15,A,Nordeste,credito,0
50775,3158.26,6,B,Sul,pix,0
54426,217.5,4,E,Sudeste,pix,0
50944,46.73,2,B,Sul,debito,0
50823,120.42,20,D,Norte,debito,0
55006,73.21,7,A,Norte,credito,0
54278,5487.69,13,E,Norte,boleto,0
50165,997.94,20,B,Sudeste,debito,0
55620,511.63,12,E,Sul,debito,0
54548,44.83,8,E,Sul,debito,0
53984,11809.85,10,F,Sudeste,debito,0
52539,4281.94,2,B,Sul,debito,0
56736,2017.12,14,E,Sul,credito,0
51312,85.15,1,D,Sul,debito,0
55208,184.77,12,D,Sudeste,boleto,0
57043,12.62,1,F,Nordeste,debito,0
55384,118.53,2,D,Sul,boleto,0
56939,229.35,17,B,Sul,credito,0
56554,121.62,15,A,Centro-Oeste,pix,0
53301,363.63,5,B,Norte,debito,0
53311,3658.12,0,F,Sudeste,pix,0
50328,149.45,21,A,Sudeste,credito,0
52491,27.52,14,A,Centro-Oeste,debito,0
56616,1370.11,18,E,Sul,pix,0
54409,3601.34,4,B,Sudeste,credito,0
50833,1052.45,8,A,Sul,credito,0
53080,1235.4,8,D,Sudeste,credito,0
53463,49.59,17,F,Sudeste,debito,0
55298,217.92,3,C,Centro-Oeste,boleto,0
56188,10.29,2,B,Norte,debito,0
50055,355.1,9,A,Norte,credito,0
54065,15539.43,15,A,Sudeste,debito,0
53452,178.52,2,C,Centro-Oeste,debito,0
51902,284.29,20,A,Sul,debito,0
51482,359.28,7,F,Sul,credito,0
54874,2360.31,1,E,Sul,pix,0
54896,2939.09,20,B,Centro-Oeste,credito,0
54151,4.44,22,B,Sul,credito,0
53336,5521.63,23,E,Sudeste,boleto,0
54927,1587.62,15,A,Sudeste,credito,0
50947,13.27,5,A,Norte,debito,0
53294,1133.03,6,A,Sudeste,pix,0
52162,142.81,17,E,Centro-Oeste,debito,0
56840,286.3,10,C,Sudeste,credito,0
55084,48.36,7,E,Sudeste,debito,0
55983,1907.89,20,A,Sul,credito,0
53058,50.91,10,F,Sul,credito,0
55491,63.14,10,F,Sul,credito,0
50769,3314.27,17,E,Nordeste,credito,0
56638,1153.05,0,F,Sudeste,debito,0
53496,282.78,23,D,Centro-Oeste,boleto,0
50286,5334.83,12,C,Centro-Oeste,debito,0
56985,203.65,12,E,Sul,credito,0
54525,5714.7,18,B,Centro-Oeste,credito,0
56281,18122.73,17,E,Centro-Oeste,credito,0
52333,99.96,23,E,Nordeste,credito,0
52718,475.58,3,F,Sudeste,debito,0
52080,0.48,7,C,Norte,debito,0
53390,1324.71,15,A,Sul,credito,0
50723,523.08,5,C,Centro-Oeste,credito,0
50952,15265.79,4,B,Sul,pix,0
56157,1170.53,3,D,Sudeste,pix,0
52263,663.76,19,E,Nordeste,debito,0
50990,26.27,7,A,Sudeste,pix,0
53213,394.21,10,E,Sul,pix,0
51760,102.13,1,E,Sul,boleto,0
55803,5172.08,15,A,Norte,pix,0
54423,115.09,10,E,Nordeste,pix,0
55480,48.12,1,A,Centro-Oeste,credito,0
51725,1667.32,22,F,Sudeste,credito,0
55183,40.54,7,E,Sul,pix,0
50342,45.71,12,C,Nordeste,pix,0
53702,882.35,20,C,Sudeste,credito,0
54244,67.13,15,D,Sul,debito,0
50689,1193.21,18,B,Centro-Oeste,pix,0
53433,1415.96,12,A,Sudeste,pix,0
55204,4228.84,16,E,Nordeste,debito,0
54945,158.93,9,E,Norte,pix,0
50967,69.4,19,D,Nordeste,debito,0
56668,5.7,17,B,Sul,debito,0
56383,1323.68,1,A,Sul,pix,0
52204,3642.02,1,C,Sudeste,debito,0
52714,519.53,5,E,Nordeste,debito,0
54758,14.48,10,A,Norte,credito,0
55099,41.81,10,E,Nordeste,credito,0
56220,351.94,11,D,Centro-Oeste,credito,0
56461,399.62,11,A,Centro-Oeste,pix,0
55281,87.31,12,A,Centro-Oeste,debito,0
53573,511.49,1,A,Sul,credito,0
54806,1541.34,16,E,Norte,pix,0
55300,193.94,2,A,Sul,credito,0
51991,197.92,20,B,Norte,debito,0
54121,2010.02,21,F,Centro-Oeste,pix,0
54760,17.0,21,A,Centro-Oeste,credito,0
55797,34.95,4,E,Sudeste,debito,0
55299,106.12,20,A,Norte,pix,0
56172,2051.06,13,C,Sul,debito,0
54972,158.01,4,B,Sudeste,credito,0
56692,51.14,4,E,Centro-Oeste,credito,0
55035,780.63,13,E,Nordeste,debito,0
53601,651.51,2,D,Centro-Oeste,debito,0
56446,2079.94,3,F,Sul,credito,0
57035,831.45,9,E,Norte,pix,0
55825,1430.05,9,E,Norte,credito,0
50386,688.02,9,F,Norte,pix,0
56163,14.92,0,D,Nordeste,pix,0
56448,4786.49,20,B,Norte,pix,0
50537,1624.71,9,B,Nordeste,debito,0
56588,2596.49,9,C,Sudeste,pix,0
55033,23752.23,19,A,Sudeste,credito,0
54213,149.1,10,C,Sul,debito,0
53508,310.56,17,D,Sul,pix,0
50202,706.99,4,C,Sul,credito,0
51333,814.47,9,C,Sudeste,credito,0
53503,1884.93,20,E,Centro-Oeste,pix,0
52709,2045.95,5,F,Centro-Oeste,debito,0
55032,16.65,13,F,Centro-Oeste,credito,0
54663,78.38,21,A,Sudeste,pix,0
54022,143.25,14,F,Sudeste,credito,0
51855,1959.24,18,B,Norte,debito,0
56312,1090.05,8,F,Centro-Oeste,debito,0
52873,564.84,10,E,Sudeste,credito,0
53031,885.48,1,B,Centro-Oeste,debito,0
51206,2.24,14,A,Sul,pix,0
51646,163.99,16,A,Nordeste,debito,0
53418,370.7,9,B,Sul,credito,0
53477,143.88,14,D,Sul,pix,0
55947,109.45,1,E,Centro-Oeste,credito,0
52862,6.93,14,F,Sul,credito,0
51793,216.74,15,E,Centro-Oeste,debito,0
55527,335.9,19,B,Sul,debito,0
53798,886.66,14,B,Sul,debito,0
53369,624.6,5,D,Norte,pix,0
53368,46.84,21,E,Nordeste,credito,0
53534,820.55,11,A,Nordeste,credito,0
56195,29.61,10,A,Nordeste,pix,0
55110,26.13,2,F,Centro-Oeste,pix,0
53450,1765.74,4,E,Nordeste,pix,0
50604,4372.82,4,E,Centro-Oeste,debito,0
53057,8972.4,18,C,Sudeste,pix,0
56147,9421.43,6,A,Centro-Oeste,credito,0
50127,756.33,5,E,Centro-Oeste,credito,0
53877,670.67,23,E,Nordeste,pix,0
52936,183.39,4,A,Norte,credito,0
55444,251.47,8,D,Sul,debito,0
54452,794.25,14,A,Sudeste,credito,0
53532,12.68,12,B,Centro-Oeste,credito,0
52731,366.02,9,F,Norte,debito,0
50828,247.14,12,E,Nordeste,pix,0
51640,542.83,10,E,Norte,credito,0
50985,51253.35,22,A,Sudeste,debito,0
53282,60.26,14,C,Nordeste,credito,0
57026,367.6,12,E,Centro-Oeste,credito,0
52189,47.18,8,A,Norte,boleto,0
56506,98.08,11,C,Centro-Oeste,debito,0
52444,1297.56,9,E,Centro-Oeste,credito,0
50363,1999.47,18,B,Sul,credito,0
52350,359.64,5,F,Sul,credito,0
50346,1096.58,18,E,Sudeste,credito,0
50815,308.83,14,C,Centro-Oeste,debito,0
54808,402.46,17,B,Nordeste,credito,0
53206,1555.71,18,A,Norte,debito,0
55910,1057.99,7,C,Sul,credito,0
56770,224.06,0,A,Norte,pix,0
53326,119.93,0,E,Sul,debito,0
54107,1191.87,21,E,Sul,credito,0
56318,399.72,12,C,Sudeste,debito,0
52117,84.22,22,B,Nordeste,debito,0
51835,49.38,8,B,Sudeste,debito,0
50794,1252.94,10,C,Sul,credito,0
56994,452.14,10,C,Sudeste,pix,0
52675,14931.3,2,A,Centro-Oeste,pix,0
50095,326.77,19,C,Centro-Oeste,debito,0
54226,77.76,9,B,Sul,pix,0
53757,6.84,18,C,Centro-Oeste,debito,0
52892,357.43,8,C,Nordeste,credito,0
52372,13.05,18,E,Sudeste,debito,0
55853,1006.2,20,B,Sul,debito,0
56258,991.67,14,B,Norte,pix,0
53229,223.23,8,A,Sudeste,credito,0
56738,12505.65,0,A,Sul,debito,0
52854,13.97,0,D,Nordeste,debito,0
56537,495.17,19,F,Nordeste,credito,0
52913,3246.52,4,A,Centro-Oeste,credito,0
51866,2838.03,21,B,Sudeste,credito,0
55755,3117.18,17,C,Norte,debito,0
54613,2176.46,8,E,Norte,pix,0
51858,136.48,9,A,Centro-Oeste,debito,0
52646,412.3,15,E,Nordeste,debito,0
52244,335.57,1,F,Sul,debito,0
55374,137.69,16,A,Nordeste,debito,0
52337,137.98,14,E,Centro-Oeste,boleto,0
50951,433.47,16,A,Sul,credito,0
53069,121.71,21,B,Nordeste,credito,0
51121,91.47,22,E,Sudeste,debito,0
52598,22.9,19,B,Centro-Oeste,credito,0
52205,91.28,20,B,Norte,credito,0
50420,12.51,7,D,Sul,debito,0
50923,34.9,14,A,Norte,pix,0
51255,2167.45,2,B,Nordeste,debito,0
50478,147.89,7,C,Sul,pix,0
52036,150.17,17,E,Nordeste,credito,0
56501,3.51,1,A,Sul,debito,0
55789,138.5,2,C,Sudeste,pix,0
55743,2602.63,23,E,Norte,pix,0
55568,2060.83,14,C,Centro-Oeste,credito,0
51203,3244.77,13,A,Norte,debito,0
52627,7237.86,13,C,Centro-Oeste,debito,0
55766,4.54,6,B,Sudeste,debito,0
56799,126.24,7,D,Nordeste,pix,0
51971,1610.97,16,B,Sudeste,credito,0
53111,82.39,20,B,Norte,credito,0
54019,117.93,14,B,Centro-Oeste,credito,0
52152,1630.57,2,A,Sul,credito,0
53688,2427.69,18,C,Nordeste,pix,0
54917,364.37,16,A,Sul,credito,0
51998,3.85,15,B,Centro-Oeste,debito,0
54034,37.48,11,B,Sul,debito,0
56929,540.31,15,E,Norte,credito,0
53055,42.44,3,B,Norte,pix,0
51249,93.49,15,D,Norte,debito,0
52193,93.78,4,C,Sul,debito,0
52713,2698.71,11,A,Nordeste,pix,0
50993,24.86,3,C,Sudeste,debito,0
52191,230.64,2,A,Centro-Oeste,credito,0
54671,27.79,5,B,Nordeste,debito,0
55143,528.44,14,E,Norte,pix,0
53763,187.32,21,B,Sudeste,credito,0
53598,4.92,9,E,Sudeste,debito,0
54712,189.3,8,D,Sudeste,credito,0
51319,1414.26,11,A,Centro-Oeste,pix,0
51864,30.04,13,E,Sul,pix,0
52344,1116.19,21,E,Centro-Oeste,debito,0
52450,4981.14,4,D,Nordeste,debito,0
52137,69.13,13,E,Sudeste,debito,0
51066,404.25,4,C,Nordeste,debito,0
55869,2850.0,9,C,Sul,debito,0
57011,50.2,3,C,Centro-Oeste,pix,0
54228,1422.42,12,C,Sul,debito,0
52622,58.51,18,E,Sudeste,credito,0
50078,460.15,4,E,Centro-Oeste,credito,0
52899,170.71,19,D,Sudeste,debito,0
54821,3588.85,2,A,Centro-Oeste,credito,0
51315,2.04,0,A,Norte,credito,0
56166,184.52,15,C,Sul,pix,0
50873,17357.46,17,F,Nordeste,debito,0
53851,191.12,7,B,Centro-Oeste,debito,0
55469,259.91,18,A,Sul,boleto,0
56754,747.95,9,F,Sul,credito,0
52966,475.0,14,C,Norte,pix,0
53392,120.86,23,A,Norte,pix,0
55416,465.71,17,C,Sudeste,pix,0
52561,610.33,22,A,Centro-Oeste,credito,0
56920,1382.99,13,B,Centro-Oeste,debito,0
52636,2279.15,2,B,Sudeste,pix,0
55257,537.43,22,E,Centro-Oeste,debito,0
53531,60.66,23,B,Centro-Oeste,debito,0
50376,5132.85,9,E,Norte,credito,0
51909,54.7,13,E,Norte,pix,0
54430,16.43,2,B,Nordeste,pix,0
56112,194.06,15,A,Centro-Oeste,credito,0
56175,1323.41,3,E,Sul,pix,0
54028,19.85,18,A,Sul,credito,0
51605,420.68,18,A,Centro-Oeste,pix,0
51119,11.66,3,C,Centro-Oeste,credito,0
53678,4009.26,19,E,Sudeste,pix,0
53491,1098.71,11,A,Nordeste,debito,0
56869,26.62,6,F,Nordeste,credito,0
52959,363.59,1,B,Norte,boleto,0
51995,234.87,12,B,Sudeste,pix,0
57006,251.69,19,A,Centro-Oeste,debito,0
56140,22.75,10,E,Sul,debito,0
52377,73.23,6,B,Sul,pix,0
56467,225.01,5,F,Centro-Oeste,debito,0
51343,114.8,2,E,Sudeste,pix,0
50321,5459.11,15,A,Norte,pix,0
51620,1514.36,12,A,Centro-Oeste,debito,0
53714,389.18,18,A,Centro-Oeste,debito,0
56464,61.37,4,B,Centro-Oeste,debito,0
52061,24527.26,6,D,Sudeste,pix,0
52220,10066.09,9,D,Nordeste,debito,0
51674,85.4,20,B,Sul,debito,0
50261,4.67,0,F,Nordeste,boleto,0
56234,34.46,3,B,Centro-Oeste,debito,0
52040,142.97,20,C,Centro-Oeste,debito,0
54786,1974.16,14,C,Centro-Oeste,credito,0
50902,1081.86,18,E,Sudeste,pix,0
53745,23.76,15,F,Centro-Oeste,pix,0
52027,28.97,23,F,Nordeste,credito,0
54235,4.61,10,B,Centro-Oeste,debito,0
51918,506.18,11,A,Centro-Oeste,credito,0
51829,3156.81,12,F,Sudeste,credito,0
51574,19.63,11,A,Norte,credito,0
54416,705.84,3,E,Sul,credito,0
54750,329.3,4,C,Nordeste,boleto,0
56196,1974.26,6,B,Sul,debito,0
54655,1638.78,3,A,Centro-Oeste,debito,0
54209,68.07,5,E,Nordeste,credito,0
54628,2.89,21,C,Norte,credito,0
50225,431.7,18,F,Centro-Oeste,debito,0
50724,3082.2,21,D,Centro-Oeste,credito,0
56334,216.72,17,A,Sul,credito,0
51142,27.51,9,B,Sudeste,pix,0
55530,454.36,7,C,Centro-Oeste,credito,0
55765,10236.72,9,B,Nordeste,boleto,0
55555,1639.39,9,E,Sul,debito,0
56700,221.4,1,B,Centro-Oeste,credito,0
52763,6.95,23,A,Nordeste,credito,0
50847,835.9,23,B,Nordeste,pix,0
54290,217.76,4,F,Norte,debito,0
55561,6692.06,17,F,Norte,pix,0
55043,50.71,9,A,Sul,pix,0
52552,271.28,22,E,Nordeste,credito,0
55726,1787.86,20,E,Sudeste,debito,0
52929,359.41,10,A,Nordeste,debito,0
50118,128.53,15,B,Sudeste,credito,0
50646,781.94,4,F,Sudeste,debito,0
55967,143.84,14,B,Centro-Oeste,credito,0
50004,64.49,0,E,Sul,credito,0
54171,656.73,11,E,Norte,debito,0
55852,141.85,18,A,Sul,pix,0
50468,19.28,16,B,Nordeste,pix,0
50006,21947.35,6,A,Sudeste,credito,0
55343,22589.19,21,B,Centro-Oeste,credito,0
50920,15.88,6,C,Centro-Oeste,credito,0
52596,17.13,1,A,Centro-Oeste,debito,0
54325,568.47,4,E,Norte,credito,0
51064,1116.66,3,C,Centro-Oeste,credito,0
52591,827.89,13,C,Norte,boleto,0
50243,277.96,20,F,Sul,debito,0
56148,64.72,11,B,Sul,pix,0
51161,38.15,2,B,Nordeste,credito,0
52871,116.91,23,F,Norte,credito,0
53736,561.74,15,E,Centro-Oeste,credito,0
56584,11446.88,4,B,Centro-Oeste,credito,0
52398,724.93,8,A,Sudeste,credito,0
53518,299.09,18,A,Norte,credito,0
53422,2139.45,19,A,Sul,boleto,0
52564,29.43,20,A,Sul,debito,0
55623,32.94,7,B,Sul,boleto,0
51606,14.83,0,D,Norte,debito,0
56812,229.7,1,D,Sul,credito,0
52325,607.51,21,E,Norte,debito,0
52710,252.48,15,A,Centro-Oeste,pix,0
56203,243.6,5,D,Sul,debito,0
51313,232.78,18,A,Centro-Oeste,pix,0
53449,9.93,15,D,Norte,pix,0
53813,1178.22,5,B,Sul,credito,0
56567,2678.21,14,A,Norte,pix,0
52363,437.14,16,A,Norte,pix,0
51976,53151.71,23,A,Norte,pix,0
53515,1275.99,19,E,Sudeste,debito,0
51762,108.05,11,B,Nordeste,credito,0
55402,246.5,18,F,Norte,debito,0
52740,491.84,21,E,Sudeste,boleto,0
55638,10366.28,23,B,Centro-Oeste,pix,0
56576,1203.51,6,C,Nordeste,pix,0
52473,491.33,19,C,Nordeste,pix,0
54008,2323.95,13,D,Centro-Oeste,credito,0
54719,27642.65,9,F,Sul,pix,0
51494,259.02,1,A,Sudeste,credito,0
54207,41.62,4,B,Centro-Oeste,credito,0
52159,4.93,18,A,Sudeste,credito,0
51170,269.76,12,B,Sudeste,debito,0
56377,127.15,16,A,Sul,debito,0
50233,298.66,1,C,Nordeste,credito,0
50067,54.0,18,B,Sul,pix,0
51604,216.84,9,F,Sudeste,pix,0
53284,1600.24,17,A,Nordeste,debito,0
53597,3588.06,6,A,Nordeste,credito,0
54633,581.48,15,F,Sul,pix,0
50126,960.19,18,D,Sudeste,pix,0
55351,73.24,20,E,Norte,debito,0
51297,3742.19,10,C,Centro-Oeste,credito,0
51977,160.85,5,F,Centro-Oeste,credito,0
56378,12.4,11,B,Sudeste,debito,0
56329,1843.58,3,C,Centro-Oeste,credito,0
52076,411.51,3,D,Nordeste,credito,0
54581,15.39,11,F,Nordeste,debito,0
55751,42.43,11,F,Sul,pix,0
56890,58.53,6,D,Sul,pix,0
53087,1055.54,9,C,Nordeste,credito,0
56128,547.03,7,A,Centro-Oeste,pix,0
53346,502.11,10,B,Nordeste,pix,0
56307,33.59,19,A,Sudeste,credito,0
55871,552.29,21,B,Nordeste,pix,0
52798,2804.26,7,A,Sul,credito,0
50919,168.2,17,E,Centro-Oeste,pix,0
51647,47.11,19,E,Sul,credito,0
55123,4678.07,11,F,Sul,credito,0
55127,156.35,6,B,Centro-Oeste,debito,0
54979,14081.54,19,C,Nordeste,credito,0
55432,896.29,16,E,Sul,debito,0
54622,1630.78,20,A,Norte,pix,0
50365,9.87,2,B,Nordeste,debito,0
53288,133.54,7,C,Sul,credito,0
52126,118.45,20,E,Norte,pix,0
54124,720.2,17,D,Sudeste,credito,0
54570,188.4,13,E,Sudeste,pix,0
50526,75.24,14,F,Sudeste,pix,0
54822,4278.06,0,A,Sudeste,pix,0
50056,1260.34,22,E,Norte,credito,0
50639,1159.65,9,B,Sul,debito,0
50303,79.08,21,A,Norte,credito,0
52767,14.69,15,C,Norte,debito,0
55812,597.86,15,E,Centro-Oeste,debito,0
51277,2466.96,5,E,Nordeste,credito,0
56614,18.84,2,D,Nordeste,boleto,0
54721,292.38,6,F,Sul,pix,0
52056,440.71,20,B,Nordeste,debito,0
55377,121.7,5,A,Nordeste,debito,0
55146,29.11,5,B,Centro-Oeste,boleto,0
54433,90.7,5,A,Norte,credito,0
53645,684.03,12,E,Norte,credito,0
54144,110.06,10,E,Norte,credito,0
52879,246.88,19,E,Sudeste,pix,0
54203,301.98,22,E,Norte,credito,0
55176,276.8,14,A,Sudeste,debito,0
52287,264.7,23,A,Sudeste,credito,0
52262,215.34,3,A,Norte,debito,0
55241,95.18,22,E,Centro-Oeste,credito,0
52297,922.51,7,B,Sul,debito,0
55933,41.68,8,E,Sul,credito,0
51754,358.2,0,C,Sudeste,pix,0
55198,2664.76,3,A,Nordeste,debito,0
51969,408.18,15,A,Sul,boleto,0
56135,26.06,22,E,Centro-Oeste,pix,0
53118,4.29,3,A,Norte,debito,0
52394,112.84,8,C,Norte,boleto,0
50524,238.39,0,B,Norte,boleto,0
55525,187.32,2,F,Centro-Oeste,debito,0
53901,324.79,10,E,Centro-Oeste,pix,0
56581,1621.37,23,B,Nordeste,debito,0
54700,3068.25,9,D,Norte,credito,0
55586,2483.04,20,E,Sudeste,credito,0
56230,370.19,7,C,Norte,pix,0
53123,7.81,16,C,Nordeste,debito,0
54157,688.8,12,C,Sul,credito,0
51970,197.71,7,B,Nordeste,debito,0
50672,737.87,14,A,Sudeste,pix,0
54189,13645.11,6,A,Sudeste,debito,0
50667,301.42,9,C,Nordeste,pix,0
56118,194.47,11,B,Sudeste,pix,0
51888,263.96,3,E,Sudeste,credito,0
53267,1158.74,14,B,Nordeste,credito,0
50281,3.4,5,C,Sudeste,boleto,0
51720,1150.26,20,A,Norte,pix,0
52948,355.85,3,C,Sul,debito,0
54456,188.81,14,B,Sul,pix,0
50900,171.33,5,C,Centro-Oeste,credito,0
56032,11.67,2,F,Norte,credito,0
56846,8.76,0,B,Centro-Oeste,credito,0
56091,1234.2,8,E,Norte,pix,0
50761,632.24,15,A,Centro-Oeste,credito,0
51907,446.84,14,A,Norte,pix,0
54043,485.08,8,E,Nordeste,pix,0
53824,330.79,19,A,Nordeste,credito,0
54139,21.68,20,E,Norte,pix,0
53819,145.67,20,C,Nordeste,pix,0
54301,14109.24,0,F,Sudeste,credito,0
55570,24.79,23,A,Centro-Oeste,credito,0
52594,9.9,6,E,Norte,debito,0
54165,190.32,20,B,Sul,pix,0
53032,104.19,17,F,Sul,debito,0
55972,365.74,16,A,Centro-Oeste,credito,0
53580,1438.06,4,B,Nordeste,debito,0
52833,667.52,21,A,Sudeste,credito,0
55450,121.92,17,C,Centro-Oeste,pix,0
53473,52.32,23,A,Sul,pix,0
50138,653.61,20,B,Sul,debito,0
54893,365.86,9,E,Sudeste,debito,0
52181,17.53,10,D,Centro-Oeste,credito,0
52129,2097.2,14,D,Norte,credito,0
53178,456.84,16,D,Norte,boleto,0
54855,462.6,5,C,Norte,debito,0
54638,9192.94,7,B,Sul,credito,0
55116,67.27,5,C,Nordeste,credito,0
56158,40.83,14,F,Centro-Oeste,debito,0
54262,23.24,10,D,Norte,pix,0
54345,1530.41,5,C,Sudeste,boleto,0
51332,3140.48,19,B,Norte,pix,0
52018,3074.47,14,B,Sudeste,pix,0
54543,30.24,7,A,Norte,debito,0
52483,47.63,10,D,Sudeste,pix,0
51359,785.63,4,E,Nordeste,credito,0
51330,14.48,8,A,Nordeste,debito,0
56961,425.88,12,D,Sul,debito,0
52151,217.13,0,A,Sul,pix,0
54531,3573.19,20,A,Centro-Oeste,pix,0
52123,108.13,9,F,Nordeste,debito,0
54674,8.27,2,F,Norte,credito,0
53982,1580.88,6,E,Nordeste,credito,0
51253,1920.29,7,A,Centro-Oeste,credito,0
53279,3197.73,22,B,Sudeste,debito,0
53375,3903.57,11,B,Sul,debito,0
52815,107.79,5,A,Sudeste,pix,0
54720,2277.59,4,B,Sudeste,debito,0
51849,54.82,22,B,Nordeste,debito,0
54859,72.49,14,F,Nordeste,debito,0
