id,valor,hora,categoria,is_fraud
12391,3855.07,22,A,0
6086,169.68,23,A,0
26580,97.94,8,B,0
12547,209.02,11,C,0
4925,808.18,13,C,0
4533,899.34,5,A,0
44907,3253.19,12,A,1
34441,312.99,22,A,0
32409,4203.88,15,C,0
4056,499.06,20,A,0
41725,25.95,14,A,0
42868,6.17,23,A,0
10001,85.03,6,D,0
23536,65.46,6,D,0
11954,0.83,20,A,0
28401,450.14,21,B,0
2851,110.33,0,B,0
29196,408.64,13,A,0
40643,147.42,0,A,0
10256,22.12,14,B,0
24291,163.98,22,C,0
39317,13.58,5,C,0
12880,1784.87,14,B,0
19839,974.24,2,B,0
37086,78.6,21,A,0
25021,297.7,11,D,0
23770,31.37,20,D,0
5520,16.35,1,D,0
859,109.46,11,A,0
39658,7211.47,4,A,0
5973,1302.08,11,A,0
20824,208.24,7,C,0
44959,114.83,3,B,1
596,119.1,17,D,0
44526,951.57,6,A,0
8805,735.34,5,C,0
24184,5538.56,9,B,0
28998,234.74,3,A,0
9747,260.87,8,C,0
14353,1005.7,22,D,0
10166,899.81,18,D,0
1952,4120.97,19,A,0
9121,4.12,18,B,0
5650,2158.74,8,D,0
15848,7624.85,5,A,0
7911,645.55,19,A,0
14782,116.1,17,D,0
7831,224.25,17,A,0
2514,198.36,3,A,0
7527,2519.65,8,B,0
7861,20098.24,2,D,0
4701,45.34,1,C,0
35002,8509.81,6,D,0
32721,460.19,10,B,0
27627,247.35,12,A,0
24977,50.78,13,D,0
24341,121.17,23,D,0
17561,9069.25,5,A,0
25009,98.71,13,D,0
29775,45.98,18,D,0
31502,43.46,22,A,0
11927,43466.64,1,D,0
22045,20.06,20,D,0
9216,3657.36,4,A,0
27875,10.19,13,B,0
25104,2809.34,13,B,0
20540,113.13,5,B,0
39019,150.93,8,C,0
29188,1736.77,8,C,0
14087,5143.55,21,B,0
20626,754.8,13,C,0
5425,231.55,22,C,0
13266,3141.57,11,C,0
23832,628.57,7,B,0
28841,181.19,23,B,0
15568,6190.42,7,C,0
28657,50.06,11,B,0
8996,404.75,5,D,0
34319,39.34,20,A,0
17394,89.19,0,D,0
23520,9923.39,5,B,0
14843,5254.54,9,C,0
10930,217.49,8,A,0
22999,273.06,2,D,0
36012,113.15,3,D,0
21360,40.62,19,A,0
728,661.93,7,D,0
31712,612.49,11,A,0
14592,88.17,12,B,0
22105,242.08,13,A,0
8170,263.17,11,B,0
23245,25.97,14,A,0
332,54.9,1,D,0
212,3200.72,22,C,0
35032,142.48,0,B,0
3544,38.29,14,D,0
28741,9.04,9,A,0
34207,25.9,19,D,0
10708,55.28,12,D,0
19253,118.16,2,D,0
16252,3.43,16,A,0
13238,2084.13,9,A,0
4793,262.62,11,A,0
40872,89.83,19,A,0
2018,6.0,2,D,0
30981,6.48,19,D,0
44345,119.33,17,C,0
37838,5515.58,23,A,0
33689,1282.07,1,A,0
24112,218.33,10,C,0
12172,693.47,16,C,0
31635,1302.19,9,A,0
16397,15.07,22,A,0
4869,443.13,16,C,0
33587,38.73,6,C,0
10977,1487.67,7,D,0
43277,2584.86,22,C,0
9897,136.07,5,A,0
454,905.14,2,B,0
9242,289.8,5,B,0
3458,155.62,13,B,0
42477,100.32,6,D,0
43382,808.59,23,A,0
17044,326.32,3,C,0
36902,9870.86,9,B,0
23807,110.1,11,D,0
29716,32.88,10,A,0
33109,17.62,20,A,0
33709,972.47,6,D,0
35508,0.89,0,B,0
25989,43.56,7,A,0
36965,4.55,12,B,0
33639,5177.51,6,A,0
2787,70.81,22,C,0
36840,759.12,4,D,0
29826,8.35,17,C,0
24075,114.06,12,D,0
8223,981.66,13,A,0
8124,321.2,16,D,0
5797,162202.18,17,B,0
36446,6.05,8,B,0
8865,847.92,9,A,0
43746,44.24,9,B,0
29681,17817.12,20,B,0
5189,52.67,7,B,0
44531,25.95,14,A,0
17493,709.29,20,A,0
19614,768.34,21,C,0
35031,118.62,18,C,0
19158,116.25,20,A,0
38913,57.17,21,B,0
5058,343.41,10,D,0
22220,52.48,9,C,0
20711,2.5,8,D,0
40127,317.32,20,B,0
13187,61.73,15,B,0
1780,82.69,17,D,0
35322,827.46,5,C,0
45218,174.39,9,A,1
2687,844.32,1,D,0
1041,9584.05,4,C,0
24932,1125.42,7,D,0
16940,172.4,9,C,0
3072,9947.03,3,C,0
20859,233.56,4,B,0
38431,37.14,22,A,0
40754,169.21,13,A,0
40309,949.8,11,B,0
29845,147.75,15,A,0
7767,59733.35,9,B,0
28562,30.82,18,A,0
41738,22896.6,12,A,0
15683,1291.19,12,A,0
42360,2.97,21,D,0
15664,417.02,6,C,0
15129,196.78,9,B,0
12032,31.55,2,B,0
39675,3164.9,22,C,0
7962,8726.89,19,A,0
1907,14.27,11,A,0
29506,666.81,22,A,0
25346,2366.03,20,D,0
37949,1257.6,16,A,0
10304,47.92,11,A,0
13504,968.71,1,C,0
2025,0.79,10,B,0
17398,76.76,13,B,0
29,99.36,0,C,0
9719,1085.41,18,A,0
40476,445.47,6,A,0
33124,59.2,7,B,0
3171,49.82,22,B,0
31664,2250.36,15,B,0
39978,661.25,7,D,0
11561,465.16,19,C,0
18461,2214.0,2,D,0
3676,382.13,18,D,0
15451,13041.4,10,D,0
20609,770.06,16,D,0
6750,230.67,4,D,0
32889,132.18,4,A,0
6795,221.32,2,B,0
20613,105.53,7,B,0
329,1150.83,21,D,0
4711,97.84,6,D,0
19666,260.18,0,A,0
2371,241.82,12,D,0
35313,778.06,16,A,0
15792,30.18,17,B,0
27383,160.43,14,A,0
41177,572.17,21,C,0
10872,580.47,5,D,0
18563,8.57,15,A,0
4899,1263.73,6,C,0
1210,10928.76,18,D,0
13363,63.25,11,B,0
42870,215.2,17,C,0
25474,1454.35,11,A,0
35892,19.03,12,D,0
79,396.84,12,D,0
26121,63.55,9,A,0
43990,33.99,6,B,0
38093,894.84,1,C,0
42252,55.59,0,B,0
44315,15.38,8,C,0
29800,219.62,5,B,0
43108,3399.61,21,A,0
5683,44.09,6,C,0
9494,724.09,9,B,0
39946,20.11,21,D,0
40830,226.23,13,A,0
20391,279.15,6,C,0
37638,302.76,16,A,0
15606,256.03,23,C,0
14486,84.09,9,C,0
6214,24.31,12,A,0
19642,6.53,5,B,0
34551,69851.1,6,B,0
13276,18.28,18,D,0
5545,159.1,9,D,0
34715,178.27,7,D,0
21138,24.67,0,B,0
43579,30.74,8,C,0
17062,1025.1,19,A,0
14386,550.41,5,B,0
27182,151.62,0,D,0
6790,1306.17,11,B,0
34161,152.77,16,A,0
26288,330.26,4,A,0
20122,203.2,16,A,0
45086,637.57,5,D,1
35984,528.26,13,B,0
8990,135.65,16,A,0
12405,3.5,1,D,0
9970,76.95,0,D,0
12306,84.62,18,B,0
1771,360.4,21,B,0
22369,630.67,11,C,0
10913,18.68,15,B,0
30989,54.56,23,D,0
35791,45.68,5,A,0
28805,2628.8,10,A,0
7857,29.61,3,B,0
10101,5493.36,17,C,0
21576,328.52,20,B,0
37388,82.58,16,A,0
28186,17.32,10,B,0
40888,69.81,12,B,0
8720,66.61,7,D,0
8559,273.74,10,B,0
12517,872.61,21,B,0
24531,442.16,9,A,0
20649,373.73,21,B,0
24252,1332.7,7,C,0
12455,141.32,19,A,0
6826,99.99,3,A,0
31827,455.39,8,B,0
22555,132.51,0,B,0
34842,706.13,5,A,0
39844,90.83,9,A,0
4424,2190.18,20,C,0
6863,15783.49,22,C,0
21253,15430.08,4,C,0
9491,502.05,0,A,0
20761,139.57,8,B,0
15636,1405.5,21,A,0
35695,22.53,4,C,0
38749,117.36,3,C,0
9826,15.36,19,A,0
9480,2665.24,7,D,0
8734,7.68,9,C,0
42262,22.36,9,B,0
16875,3.82,3,A,0
20082,103.32,11,A,0
2014,50.41,17,A,0
33716,61.25,14,A,0
33384,31.28,12,A,0
2148,62.99,13,D,0
39788,3147.52,1,A,0
9700,16.8,14,A,0
41111,456.14,15,D,0
6842,106.68,14,A,0
26812,18.08,0,D,0
17195,44.19,12,B,0
6270,887.1,8,B,0
2074,490.11,5,C,0
37261,68.05,23,B,0
41964,353.62,4,D,0
33654,48.78,18,B,0
18175,185.78,6,D,0
11335,19.11,11,A,0
14622,28701.14,23,C,0
15333,6849.22,17,C,0
3896,2448.58,2,C,0
768,11402.65,7,C,0
18030,48.42,0,B,0
8013,263.19,12,A,0
44786,303.98,23,C,1
28802,38.73,15,C,0
28719,1314.34,10,A,0
16364,2.6,11,C,0
39760,566.23,23,B,0
24748,45.83,8,D,0
809,4070.46,1,D,0
24310,23.63,23,D,0
1469,30.21,15,A,0
30338,1426.48,21,C,0
10551,83.21,9,A,0
35491,4630.14,13,A,0
5420,31.24,8,C,0
42678,220.98,17,B,0
17549,16971.88,20,C,0
34329,1027.67,9,D,0
21060,33.17,4,B,0
12674,233.98,12,B,0
6042,3778.04,6,C,0
12062,23.25,23,D,0
44879,13677.24,9,A,1
43708,98.51,13,D,0
31363,312.93,13,A,0
25629,248.7,5,D,0
18636,118.82,8,B,0
34930,960.7,6,B,0
21059,312.08,1,A,0
23841,109.87,4,A,0
9248,45.5,14,C,0
37421,892.38,16,C,0
25503,1141.51,15,D,0
15734,350.92,23,C,0
10117,803.67,14,C,0
22764,17132.74,19,C,0
7266,88.83,4,A,0
29484,29.49,12,B,0
42228,398.19,2,B,0
36705,167.71,17,B,0
11726,82.16,18,C,0
15044,60.74,22,D,0
23526,1090.51,1,A,0
27609,752.45,7,B,0
36976,346.29,12,B,0
23098,207.36,15,C,0
30975,10547.58,17,B,0
31674,52.07,19,D,0
14034,10.67,16,C,0
42801,1396.5,8,D,0
26029,1471.63,6,D,0
34918,7494.36,23,A,0
20542,441.88,22,D,0
31346,279.51,21,A,0
26499,55.94,14,A,0
75,1.75,4,C,0
720,294.74,9,D,0
23724,376.02,7,C,0
36785,178.68,8,D,0
3933,1948.88,11,B,0
14671,762.18,0,A,0
39694,16.77,7,C,0
43190,284.83,22,A,0
2510,23.46,3,A,0
38556,193.99,15,A,0
32318,1279.75,0,A,0
30729,12.91,8,D,0
41251,669.52,0,D,0
4068,598.54,4,D,0
20105,110.78,18,A,0
13101,559.91,7,B,0
30545,236.83,18,B,0
27819,2648.39,23,A,0
3146,845.64,13,D,0
17514,940.41,13,C,0
8698,20.08,6,A,0
38134,37.72,9,D,0
30563,377.39,20,C,0
37900,107.71,7,B,0
24311,224.14,17,C,0
24846,226.69,2,B,0
20620,1218.97,7,C,0
24208,555.74,19,B,0
17139,772.66,22,C,0
1538,113.82,21,B,0
41546,157.22,1,C,0
42374,30.69,4,C,0
35311,378.51,22,D,0
6074,816.9,21,A,0
39358,91.66,4,C,0
20410,509.13,16,C,0
21603,234.24,22,A,0
23611,124.88,10,C,0
31630,6064.98,7,D,0
33006,62.94,11,D,0
20656,13.15,10,D,0
22260,33.9,19,B,0
6094,57.84,5,B,0
37961,29.74,1,A,0
37535,691.46,7,A,0
29884,307.44,7,B,0
1621,414.28,14,B,0
8794,190.25,5,D,0
21302,1281.36,14,B,0
1309,2898.04,2,D,0
14375,1484.94,16,A,0
1583,43.31,23,C,0
43532,1698.22,4,A,0
35200,1148.34,16,A,0
1045,233.87,5,A,0
42547,13691.74,13,B,0
37778,908.08,18,A,0
7634,1351.1,18,A,0
10932,13380.61,18,A,0
26692,28.03,23,A,0
31077,3159.49,1,A,0
41525,3620.84,1,B,0
20184,1467.44,23,B,0
38608,67.6,22,D,0
1601,229.11,12,A,0
41246,757.86,13,B,0
1850,776.18,10,A,0
1753,89.29,16,A,0
34809,38.23,17,D,0
18468,140.67,3,D,0
33315,1902.3,23,A,0
41739,50.18,14,C,0
5148,216.42,7,A,0
25252,606.64,8,A,0
10738,44.68,16,B,0
18052,287.46,9,C,0
12192,2824.92,17,A,0
10695,1299.1,13,A,0
22399,135.62,2,A,0
40759,320.89,14,B,0
32335,774.2,11,B,0
16560,36.85,19,C,0
22373,24.21,5,A,0
11802,353.64,5,C,0
34865,2871.94,15,D,0
20172,11299.17,3,B,0
28931,6.4,12,C,0
14651,3994.44,7,B,0
15575,603.05,2,C,0
9319,130.62,22,A,0
43675,233.6,7,A,0
18826,48.36,20,C,0
38206,127.3,12,A,0
17707,642.41,10,C,0
24399,83.39,13,A,0
27329,1139.83,10,B,0
36834,245.96,11,C,0
15097,272.52,9,A,0
1295,389.03,22,A,0
29584,138.57,14,B,0
30963,2343.02,5,A,0
34769,38.32,9,A,0
34832,406.07,0,B,0
28648,14.88,8,B,0
34276,277.63,9,A,0
20003,50.75,0,D,0
5578,486.27,15,B,0
35661,651.91,5,D,0
5612,11305.26,5,D,0
5078,2628.89,19,A,0
5336,122.01,12,C,0
9547,1264.64,21,D,0
23351,11440.02,6,A,0
4142,8749.22,23,C,0
7939,6574.25,12,B,0
45244,12.82,20,B,1
43974,1771.62,3,C,0
13037,13705.05,0,D,0
40717,83.37,4,A,0
30837,159.53,8,D,0
12225,98.11,15,D,0
23105,53.19,9,A,0
9584,566.01,0,D,0
21016,1899.18,22,D,0
31847,2052.18,21,A,0
27028,2162.32,19,D,0
44075,1533.2,7,C,0
2252,6783.92,3,B,0
25602,638.92,11,D,0
3671,2588.71,18,A,0
45214,140.21,13,D,1
25402,113.59,10,C,0
38194,317.07,5,A,0
25213,192.71,11,B,0
30726,218.28,10,C,0
39388,77.42,16,B,0
13437,1.17,10,A,0
37529,718.41,11,C,0
17332,97.88,3,A,0
11690,4510.99,18,B,0
23370,3902.57,5,B,0
38445,141.87,13,B,0
14197,435.07,23,A,0
31817,48.52,13,D,0
40800,59.18,3,B,0
20270,197.88,0,C,0
44896,370.91,14,B,1
12964,8081.2,16,D,0
6698,3148.56,19,A,0
25821,156.68,18,B,0
42224,254.32,14,B,0
27868,233.77,7,C,0
23516,489.32,5,C,0
17949,81.94,15,C,0
43771,4183.12,2,D,0
37467,3101.14,20,A,0
10751,633.32,2,A,0
3321,488.95,2,A,0
21577,13.18,18,D,0
10465,193.29,19,D,0
30734,6707.72,12,B,0
12447,67.76,21,B,0
4774,343.35,13,C,0
41039,7099.36,14,D,0
37478,4929.65,5,B,0
31837,62.79,1,B,0
43622,20.63,10,D,0
23917,110.08,17,A,0
41420,2383.75,20,A,0
24144,3416.82,7,A,0
20982,3575.18,8,D,0
30493,983.3,3,D,0
25994,177.08,17,D,0
13561,365.71,19,C,0
2312,11973.16,14,A,0
28920,738.55,16,B,0
23381,72.04,9,B,0
29686,619.54,16,A,0
12659,851.02,9,A,0
8392,261.3,13,A,0
15168,122.57,2,B,0
12917,401.35,12,B,0
2824,19.88,3,A,0
4552,1769.94,9,D,0
38105,362.78,1,B,0
11438,4240.89,20,A,0
20838,42.13,2,B,0
42694,12.27,20,D,0
28478,389.14,21,C,0
11354,5113.11,18,A,0
3750,17.32,12,B,0
16822,48.3,1,B,0
16533,277.1,14,C,0
27371,86.65,8,D,0
8400,306.32,23,A,0
9080,11.39,18,D,0
525,71.77,1,A,0
41487,879.49,18,A,0
30767,1451.92,20,B,0
25524,2112.5,19,C,0
3728,2806.08,23,A,0
9473,8.03,4,C,0
23184,62.5,21,D,0
32891,1149.45,23,C,0
20751,2754.0,22,B,0
30462,2344.12,23,A,0
15621,1641.24,0,C,0
2284,46.42,5,A,0
2303,153.25,4,A,0
23782,725.8,17,B,0
3053,185.47,14,B,0
14293,60.34,8,A,0
5821,353.34,8,B,0
28037,648.38,6,A,0
38148,853.72,16,B,0
15174,387.91,7,B,0
19951,25.31,21,C,0
49,656.71,4,B,0
26709,4624.47,8,A,0
16886,14634.68,22,A,0
31820,316.5,4,C,0
35954,7.44,17,A,0
14346,202.02,10,C,0
230,1285.88,7,C,0
1212,82.61,7,C,0
35593,8.08,17,B,0
8773,68.3,10,C,0
33738,19.78,15,B,0
35776,376.32,8,A,0
29164,218.78,22,C,0
20690,2092.9,15,D,0
44820,66.09,1,B,1
17459,519.38,9,D,0
10943,1307.41,10,A,0
1987,1408.37,17,B,0
42381,1229.1,2,D,0
35713,550.48,0,C,0
40191,478.83,17,B,0
42159,368.12,14,C,0
25023,1558.83,20,A,0
14017,2092.63,9,C,0
26747,30.04,18,A,0
37202,1150.69,15,A,0
39878,956.48,6,B,0
36930,8.5,11,D,0
3118,72.85,11,D,0
17510,3055.36,0,A,0
11233,485.53,23,C,0
38091,461.1,18,D,0
13754,395.47,17,C,0
39808,3639.27,10,D,0
6241,214.21,0,C,0
35188,100.56,2,B,0
12317,12750.1,8,C,0
6208,427.68,12,B,0
13304,1722.8,12,B,0
7171,125.55,21,C,0
29444,321.37,21,A,0
23591,272.14,21,D,0
39573,709.47,17,C,0
33786,3625.7,23,B,0
37501,2919.35,11,C,0
28854,355.55,4,B,0
24128,9.76,8,A,0
18313,5207.33,20,B,0
351,615.12,2,D,0
32992,572.27,15,B,0
36405,267.79,10,B,0
25564,223.09,10,C,0
40068,786.49,20,A,0
35269,218.36,15,C,0
44555,243.08,21,A,0
41150,1331.59,19,B,0
33333,105.31,15,B,0
10368,969.15,20,D,0
33691,623.13,16,D,0
3386,106.92,2,B,0
36702,6322.88,19,D,0
30555,160.77,12,A,0
31933,269.18,5,A,0
7960,154.33,10,A,0
19092,126.33,8,B,0
14517,2205.07,9,A,0
44944,153.9,3,A,1
45024,448.46,0,D,1
22341,372.37,0,B,0
30523,95.35,20,A,0
36304,87.84,14,C,0
27305,5.18,15,B,0
18317,2573.03,13,B,0
26974,698.28,4,D,0
28316,9374.28,15,B,0
7778,43.05,15,D,0
32931,927.87,15,B,0
17206,257.71,15,A,0
26640,411.04,19,B,0
24663,41.87,13,B,0
40833,40.66,8,A,0
15995,184.44,6,B,0
44496,2.54,9,A,0
30287,65.68,16,C,0
10890,1204.1,18,A,0
29151,519.29,8,D,0
7646,109.38,23,D,0
14117,979.76,10,B,0
9590,1631.09,11,D,0
41223,27019.4,7,A,0
2834,190.95,3,C,0
26757,179.65,23,A,0
23791,40.15,22,C,0
41805,59.31,14,A,0
38177,219.86,13,D,0
24625,3953.03,6,B,0
28325,49445.86,10,C,0
38384,718.41,8,B,0
40341,50.87,11,B,0
9980,9.78,7,D,0
41645,14830.07,2,B,0
18260,2098.87,16,A,0
14550,125.59,3,A,0
36864,166.59,14,B,0
19074,141.63,2,D,0
3991,11.26,4,D,0
14800,161.27,16,A,0
40685,2822.24,12,D,0
2786,163.39,10,B,0
3881,603.89,8,C,0
33862,2506.51,8,B,0
37954,3575.08,13,D,0
41229,147.88,20,D,0
11976,21.11,18,A,0
7747,5642.44,22,C,0
36714,169.05,12,B,0
26506,577.57,10,D,0
34933,2.19,9,C,0
35655,29.22,13,A,0
10110,4568.53,17,A,0
25093,1044.8,21,D,0
37123,1805.33,18,B,0
5667,1323.25,4,B,0
32941,315.44,1,D,0
33408,74.5,15,A,0
3408,425.11,7,D,0
22881,16437.38,0,D,0
5066,219.26,23,B,0
1549,1528.68,4,A,0
7436,594.61,6,C,0
10025,1526.72,15,D,0
33805,34.59,5,C,0
11815,1201.34,20,A,0
14420,25.88,21,B,0
18828,204.95,6,A,0
29114,1123.16,12,D,0
39575,1468.52,6,A,0
8419,109.96,9,D,0
9583,15.41,17,B,0
40970,647.57,1,B,0
28667,400.38,7,A,0
12459,9.15,9,D,0
13108,1697.82,14,B,0
12468,767.9,3,A,0
32333,196.31,16,D,0
41483,423.38,15,D,0
41149,57.43,13,B,0
33123,98.09,23,A,0
39938,956.06,12,C,0
33933,3244.68,12,A,0
846,884.39,3,D,0
25390,138.64,10,B,0
3396,20.66,17,A,0
11560,35.44,12,A,0
23148,2616.66,7,C,0
3128,4612.87,19,A,0
15139,609.06,14,D,0
40627,450.72,8,A,0
41625,49.94,0,A,0
955,280.25,6,C,0
16536,244.41,22,A,0
3588,52.65,3,D,0
3558,422.49,10,B,0
41497,4068.67,11,C,0
28949,697.41,22,A,0
43229,24.96,12,A,0
26570,52.22,0,D,0
37940,809.91,9,A,0
6744,16.69,7,B,0
11268,1665.66,5,A,0
28482,543.19,10,A,0
43239,163.54,5,B,0
9485,16.71,1,B,0
16893,658.64,20,B,0
13891,1355.78,6,B,0
39805,181.84,2,B,0
24406,447.46,23,D,0
18646,1564.15,13,C,0
23043,2641.93,3,B,0
42924,558.52,5,B,0
8178,7021.02,9,C,0
11621,176.11,13,B,0
7858,56.15,14,C,0
20806,1216.66,21,A,0
17486,85.39,16,D,0
35372,468.13,19,D,0
8610,70.98,9,C,0
8062,446.4,10,B,0
36019,928.43,7,C,0
12602,258.28,7,B,0
28717,44.13,22,A,0
33478,1927.91,17,D,0
32887,7153.04,6,B,0
4599,767.82,14,B,0
2043,115.8,3,A,0
6131,604.21,23,A,0
31529,99.13,12,A,0
33086,15.87,12,D,0
10567,4351.45,5,A,0
38084,6418.51,6,B,0
2065,561.56,13,D,0
14458,2381.94,0,C,0
13420,638.59,7,C,0
29662,759.22,4,C,0
22991,790.05,12,A,0
31170,13462.08,21,A,0
21388,5263.88,1,B,0
6524,1659.2,23,D,0
25958,784.37,18,A,0
27434,19504.57,3,A,0
14954,73.02,11,D,0
30860,1866.27,4,A,0
5471,6842.37,22,A,0
22201,199.98,21,A,0
14337,245.9,19,B,0
30937,41.19,8,A,0
24015,620.29,11,A,0
36932,165.47,8,D,0
27302,4286.44,6,B,0
13181,539.45,2,A,0
33172,241.29,4,C,0
37680,9992.48,10,B,0
27927,223.96,19,C,0
11423,207.73,9,C,0
41549,22732.5,20,B,0
6379,2024.52,13,A,0
18626,8.51,13,A,0
19868,5.75,1,A,0
14745,850.73,5,D,0
40324,510.84,11,D,0
36308,5583.53,23,B,0
6311,228.1,20,D,0
9220,144.47,11,A,0
38286,4573.5,9,C,0
35363,36.38,18,B,0
44180,20.97,6,A,0
38902,98.15,13,B,0
31214,197.35,23,A,0
40618,1408.14,13,D,0
14267,1003.01,2,A,0
15868,394.83,14,C,0
21412,415.64,21,B,0
45178,273.18,23,A,1
21666,27.03,15,B,0
1503,64.3,23,C,0
27446,10194.16,22,B,0
26184,14471.8,19,A,0
29778,272.36,0,B,0
43667,1598.63,3,D,0
30641,1764.66,15,B,0
679,2145.99,8,A,0
16379,26.19,11,B,0
5852,128.97,16,A,0
7195,1472.75,4,B,0
16302,464.71,4,B,0
29842,90.76,10,B,0
2940,150.66,4,B,0
34619,702.34,3,C,0
22907,22519.03,15,C,0
1071,300.71,1,B,0
17930,126.8,19,D,0
6785,1298.42,0,A,0
14445,144.25,0,B,0
10673,57.65,7,B,0
19157,10.16,21,D,0
36161,3611.56,17,D,0
40374,84.34,8,A,0
27913,429.64,23,C,0
19791,1972.28,4,C,0
21121,3044.2,17,D,0
21783,49.32,9,B,0
28259,3.75,17,B,0
28363,280.25,10,A,0
37662,29.89,12,A,0
8721,177.86,4,D,0
17107,165.62,15,D,0
21561,2283.38,21,D,0
43549,11475.63,19,C,0
19160,29.4,15,B,0
39709,2088.83,21,D,0
12717,263.18,19,B,0
24100,9.81,22,C,0
5671,48768.03,4,A,0
24519,5121.57,9,C,0
8950,1011.97,21,B,0
21877,6860.18,14,C,0
44497,518.36,19,C,0
31557,415.49,12,A,0
26129,2.87,15,B,0
41831,0.83,23,A,0
33343,553.97,13,B,0
24834,3030.24,13,D,0
11183,1522.04,0,A,0
37147,264.22,22,A,0
25617,252.62,10,A,0
42889,63.54,1,A,0
15124,1164.7,5,A,0
16699,2797.05,12,D,0
30762,363.15,18,A,0
27766,8838.5,13,A,0
44186,1276.8,13,B,0
8696,2021.18,8,B,0
22739,338.74,17,D,0
10515,459.89,9,C,0
10749,7.47,14,C,0
17233,35.31,3,B,0
35017,253.92,23,B,0
15959,2045.97,3,D,0
38385,27.78,11,B,0
31693,139.61,13,D,0
44140,146.53,3,B,0
22487,5.78,16,B,0
39586,182.36,16,C,0
24503,1154.3,3,D,0
28514,403.64,11,B,0
30829,116.45,8,A,0
27308,31.93,8,B,0
21940,148.37,9,B,0
14391,36.06,19,D,0
33766,2514.41,4,B,0
12927,4882.17,17,B,0
25753,96.6,7,C,0
29417,426.7,3,B,0
20757,201.88,15,A,0
19882,1317.39,12,B,0
17795,23262.43,9,C,0
8033,5556.44,21,A,0
1408,6651.96,19,A,0
28691,2.99,14,B,0
43452,11367.33,6,B,0
14022,53.02,9,C,0
14255,13786.63,6,A,0
18197,1797.63,7,B,0
31352,27.03,22,C,0
33462,1762.39,11,C,0
10726,80.08,8,D,0
21396,445.49,3,A,0
3444,7920.85,20,B,0
9175,3010.9,1,C,0
42270,4181.67,11,D,0
4176,882.72,19,C,0
13845,11661.5,23,C,0
41718,236.21,17,D,0
13383,945.66,15,D,0
26425,216.66,6,B,0
16646,1972.55,8,C,0
11530,49.39,10,D,0
15980,3179.8,23,B,0
38266,1420.6,6,A,0
36644,1688.64,7,C,0
20401,113.46,0,C,0
3627,62.26,8,A,0
37880,608.03,23,B,0
14158,1457.64,21,A,0
36324,46.22,9,C,0
10387,28.25,4,D,0
30271,125.59,4,D,0
42186,1.43,20,D,0
19752,213.34,1,A,0
3517,67.28,17,A,0
35295,61.3,5,C,0
15033,1006.32,5,C,0
39051,3289.27,7,D,0
1169,1085.19,1,D,0
20529,438.05,2,A,0
24661,155.53,4,C,0
3150,54.97,16,C,0
17265,7031.83,14,A,0
23957,1266.45,23,D,0
19123,27.81,8,B,0
13440,139.1,21,A,0
34236,31.12,17,B,0
8155,2105.94,23,D,0
41925,2344.38,13,A,0
13834,2577.02,19,A,0
28903,296.44,0,A,0
29993,1907.24,12,A,0
4138,649.31,15,C,0
19424,462.84,23,D,0
4151,292.71,22,D,0
14018,813.66,20,C,0
6572,23.53,0,D,0
28409,209.91,0,C,0
15367,12404.5,20,D,0
23852,234.87,22,A,0
41986,7691.93,5,A,0
15156,344.9,3,C,0
13780,467.62,11,B,0
33636,2502.49,19,D,0
27044,7602.96,4,B,0
15762,181.66,0,D,0
41927,11710.69,10,C,0
403,333.78,9,D,0
37197,28.53,5,B,0
43718,6034.07,9,B,0
3058,497.09,17,B,0
43370,4270.81,2,B,0
3318,46.31,5,C,0
12119,72.36,12,C,0
23596,1969.09,19,B,0
12127,251.84,1,A,0
18232,2040.57,0,C,0
44753,464.91,19,D,1
17719,280.09,18,C,0
25164,283.29,9,B,0
38524,11743.41,15,B,0
43780,68.46,21,D,0
6998,115.03,23,D,0
44423,281.69,10,A,0
43976,206.99,14,B,0
707,25.51,2,C,0
3492,215.53,20,D,0
15340,212.86,5,A,0
37342,92.25,10,A,0
15824,20.82,11,D,0
24091,3.92,7,B,0
7055,439.65,23,D,0
5581,14772.71,21,A,0
31417,10.98,5,A,0
35920,170.02,7,C,0
31100,319.01,0,D,0
44603,547.84,1,B,0
11992,18.13,0,B,0
36791,620.06,9,A,0
32354,3466.4,13,D,0
25651,4.43,5,D,0
2608,4.01,3,D,0
2430,169.33,21,A,0
3816,9.15,19,C,0
37336,61.24,23,B,0
42886,1067.22,19,C,0
18647,264.86,6,B,0
836,527.65,3,A,0
8625,2550.2,21,B,0
33942,15.78,2,C,0
25495,115.36,18,A,0
22822,512.61,1,A,0
5566,1313.1,7,D,0
21674,60.19,4,B,0
28334,1108.1,0,D,0
4952,4049.16,19,A,0
15195,265.96,0,A,0
18800,4844.46,9,B,0
45090,83.88,20,A,1
23719,868.58,0,D,0
19178,3669.89,17,C,0
11333,911.62,16,A,0
45317,515.05,2,C,1
36176,87.08,13,D,0
27676,152.83,19,A,0
25010,76.05,8,B,0
39638,1681.84,15,B,0
8964,209.15,13,B,0
34766,36.07,18,A,0
8418,397.77,22,D,0
12279,570.56,14,B,0
30329,138.46,13,B,0
27711,298.73,22,A,0
5630,687.89,4,B,0
36771,4512.36,5,B,0
37522,5985.19,13,B,0
41188,6710.31,1,A,0
26020,928.18,3,B,0
3682,150.35,3,C,0
19404,211.24,20,D,0
29476,3.64,17,D,0
3986,5.13,11,B,0
